Date,Open,High,Low,Close,Adj Close,Volume
1999-12-31,109.187500,109.500000,106.625000,107.875000,77.076775,2870300
2000-01-03,112.437500,116.000000,111.875000,116.000000,82.882156,10347700
2000-01-04,114.000000,114.500000,110.875000,112.062500,80.068787,8227800
2000-01-05,112.937500,119.750000,112.125000,116.000000,82.882156,12733200
2000-01-06,118.000000,118.937500,113.500000,114.000000,81.453094,7971900
2000-01-07,117.250000,117.937500,110.625000,113.500000,81.095871,11856700
2000-01-10,117.250000,119.375000,115.375000,118.000000,84.311111,8540500
2000-01-11,117.875000,121.125000,116.625000,119.000000,85.025642,7873300
2000-01-12,119.625000,122.000000,118.250000,119.500000,85.382858,6803800
2000-01-13,119.937500,121.000000,115.750000,118.250000,84.489754,8489700
2000-01-14,120.937500,123.312500,117.500000,119.625000,85.472183,10956600
2000-01-18,119.687500,119.750000,115.000000,115.750000,82.703476,7643900
2000-01-19,115.562500,122.000000,112.687500,119.500000,85.382858,8634500
2000-01-20,123.000000,124.750000,119.000000,119.000000,85.025642,17783400
2000-01-21,121.875000,123.000000,119.937500,121.500000,86.811890,7868700
2000-01-24,121.875000,122.875000,116.562500,121.500000,86.811890,6499200
2000-01-25,116.750000,119.500000,116.000000,119.125000,85.114944,6936900
2000-01-26,119.062500,119.937500,116.000000,116.750000,83.417984,4895100
2000-01-27,118.000000,118.437500,111.625000,113.500000,81.095871,8324600
2000-01-28,112.750000,114.187500,110.062500,111.562500,79.711540,6669400
2000-01-31,111.375000,112.812500,109.625000,112.250000,80.202728,6202700
2000-02-01,112.375000,113.437500,109.125000,110.000000,78.595131,7304700
2000-02-02,112.000000,115.812500,110.375000,113.500000,81.095871,7707700
2000-02-03,115.000000,117.500000,114.062500,117.125000,83.685921,6213800
2000-02-04,118.187500,118.437500,114.812500,115.625000,82.614166,5405300
2000-02-07,116.000000,116.875000,113.125000,114.125000,81.542435,5779500
2000-02-08,116.937500,119.000000,116.187500,118.812500,84.981018,5464300
2000-02-09,119.000000,119.750000,117.000000,117.375000,83.952858,5374700
2000-02-10,117.687500,119.125000,116.875000,119.125000,85.204529,4446600
2000-02-11,119.062500,119.437500,114.562500,115.375000,82.522339,5749400
2000-02-14,116.000000,116.375000,114.500000,116.062500,83.014046,4544000
2000-02-15,115.875000,117.437500,113.875000,117.125000,83.774002,5177500
2000-02-16,116.500000,117.312500,115.250000,115.750000,82.790527,3966900
2000-02-17,116.500000,118.875000,115.750000,116.750000,83.505814,5237500
2000-02-18,115.250000,115.937500,111.500000,112.500000,80.465973,7673400
2000-02-22,112.000000,113.437500,108.750000,111.000000,79.393082,7654800
2000-02-23,110.500000,110.500000,108.500000,108.750000,77.783783,7435300
2000-02-24,108.812500,111.000000,108.187500,110.500000,79.035484,9112000
2000-02-25,109.875000,109.875000,104.937500,108.000000,77.247345,10312200
2000-02-28,104.625000,106.500000,103.937500,104.500000,74.743988,8479900
2000-02-29,105.562500,105.562500,100.937500,102.750000,73.492264,10484900
2000-03-01,102.000000,105.500000,100.062500,100.250000,71.704117,10807800
2000-03-02,100.500000,105.437500,99.500000,103.125000,73.760475,11192900
2000-03-03,107.250000,110.000000,106.062500,108.000000,77.247345,10162800
2000-03-06,109.937500,111.000000,101.000000,103.062500,73.715790,10747400
2000-03-07,106.000000,107.000000,101.687500,103.000000,73.671097,10035100
2000-03-08,103.000000,106.875000,102.750000,106.250000,75.995628,8376400
2000-03-09,106.500000,108.000000,104.125000,108.000000,77.247345,6334100
2000-03-10,107.625000,109.000000,105.000000,105.250000,75.280373,7093200
2000-03-13,104.000000,109.000000,102.500000,107.687500,77.023811,7871000
2000-03-14,107.750000,110.000000,107.375000,108.625000,77.694374,7973700
2000-03-15,107.500000,108.250000,106.125000,107.000000,76.532074,5665900
2000-03-16,109.000000,109.812500,107.875000,109.000000,77.962593,6622500
2000-03-17,108.250000,111.687500,107.687500,110.000000,78.677826,8857300
2000-03-20,110.000000,113.375000,109.937500,112.750000,80.644798,6563500
2000-03-21,112.812500,114.687500,111.937500,113.500000,81.181198,6771600
2000-03-22,114.500000,115.375000,113.875000,114.250000,81.717674,6137800
2000-03-23,115.875000,115.875000,111.625000,115.250000,82.432899,6492400
2000-03-24,115.375000,122.250000,115.062500,120.625000,86.277382,12125600
2000-03-27,125.000000,128.250000,124.625000,126.875000,90.747726,11862900
2000-03-28,125.750000,127.000000,122.062500,122.500000,87.618500,8149600
2000-03-29,122.312500,122.437500,118.500000,119.000000,85.115128,7312300
2000-03-30,118.875000,123.000000,118.687500,122.750000,87.797295,9158000
2000-03-31,122.625000,123.750000,117.062500,118.375000,84.668053,8015200
2000-04-03,120.000000,122.375000,119.437500,122.000000,87.260880,7715600
2000-04-04,121.500000,126.937500,115.062500,121.187500,86.679726,16667200
2000-04-05,120.500000,125.750000,119.750000,125.000000,89.406662,8693500
2000-04-06,123.500000,128.000000,122.625000,122.750000,87.797295,8887400
2000-04-07,123.500000,125.687500,121.500000,123.125000,88.065544,5380300
2000-04-10,124.750000,125.375000,121.562500,122.125000,87.350273,5507300
2000-04-11,121.625000,121.625000,117.812500,119.375000,85.383347,7738700
2000-04-12,119.625000,119.625000,111.687500,113.750000,81.360046,8885200
2000-04-13,112.500000,114.312500,110.000000,110.625000,79.124878,8236400
2000-04-14,109.812500,112.750000,102.875000,105.000000,75.101570,11782000
2000-04-17,103.875000,112.250000,103.312500,111.875000,80.018929,9969500
2000-04-18,112.250000,115.125000,110.062500,111.500000,79.750717,8205500
2000-04-19,109.750000,109.750000,102.812500,105.000000,75.101570,14674500
2000-04-20,105.000000,105.250000,102.062500,104.000000,74.386307,10633300
2000-04-24,102.000000,107.187500,101.250000,106.500000,76.174461,8523100
2000-04-25,106.500000,113.000000,106.437500,112.500000,80.465973,9576400
2000-04-26,112.500000,113.937500,109.000000,110.500000,79.035484,6182800
2000-04-27,109.500000,113.125000,108.687500,110.625000,79.124878,6317500
2000-04-28,112.000000,112.687500,110.125000,111.500000,79.750717,4888600
2000-05-01,112.500000,113.187500,110.437500,112.000000,80.108337,4196100
2000-05-02,111.000000,113.625000,110.687500,111.375000,79.661339,4085000
2000-05-03,110.500000,111.125000,106.562500,108.125000,77.336739,5543800
2000-05-04,109.125000,109.187500,107.187500,107.625000,76.979111,3631300
2000-05-05,106.625000,109.625000,106.500000,107.875000,77.157936,4695100
2000-05-08,108.062500,110.375000,107.625000,109.750000,78.593727,4826900
2000-05-09,110.500000,110.625000,108.250000,109.000000,78.056656,4864900
2000-05-10,105.500000,105.687500,102.062500,103.000000,73.759964,10012700
2000-05-11,104.000000,107.500000,103.187500,104.437500,74.789391,8106200
2000-05-12,103.750000,105.750000,103.250000,104.437500,74.789391,5599700
2000-05-15,104.000000,104.875000,102.000000,104.187500,74.610298,5907800
2000-05-16,105.125000,109.250000,105.000000,109.000000,78.056656,7265800
2000-05-17,107.500000,108.875000,106.125000,107.875000,77.251022,5524500
2000-05-18,106.125000,107.312500,104.687500,106.062500,75.953072,4577200
2000-05-19,106.062500,107.500000,105.000000,106.437500,76.221573,6419200
2000-05-22,106.000000,109.250000,103.437500,109.250000,78.235664,6769400
2000-05-23,109.000000,110.000000,107.125000,107.375000,76.892944,5978900
2000-05-24,106.500000,110.000000,104.187500,109.625000,78.504234,8184200
2000-05-25,110.500000,112.250000,106.375000,106.500000,76.266350,5967600
2000-05-26,105.500000,107.187500,104.562500,106.937500,76.579636,4296900
2000-05-30,107.750000,111.000000,107.687500,110.937500,79.444115,3617500
2000-05-31,110.500000,110.750000,107.187500,107.312500,76.848228,3732500
2000-06-01,107.562500,108.937500,105.500000,106.000000,75.908302,5712500
2000-06-02,109.000000,109.750000,107.625000,108.812500,77.922371,5473300
2000-06-05,108.437500,114.187500,108.437500,112.812500,80.786819,7281400
2000-06-06,112.250000,114.625000,111.250000,112.375000,80.473549,5369400
2000-06-07,112.500000,121.750000,111.500000,121.000000,86.650009,11115500
2000-06-08,119.375000,122.312500,117.500000,119.750000,85.754875,9325600
2000-06-09,119.875000,120.750000,118.875000,119.687500,85.710144,4739100
2000-06-12,119.125000,120.437500,118.843697,118.843697,85.105888,3640300
2000-06-13,118.875000,119.937500,116.750000,119.312500,85.441597,4008600
2000-06-14,118.875000,120.000000,115.500000,116.000000,83.069473,5282600
2000-06-15,116.000000,119.000000,115.875000,116.812500,83.651306,5386300
2000-06-16,116.312500,117.687500,113.250000,113.250000,81.100151,8046200
2000-06-19,113.500000,120.375000,113.250000,120.375000,86.202477,6059200
2000-06-20,120.000000,120.687500,115.375000,116.375000,83.338020,7103800
2000-06-21,115.562500,115.937500,113.500000,114.500000,81.995285,6487000
2000-06-22,114.125000,114.312500,111.250000,111.812500,80.070755,4853100
2000-06-23,113.500000,113.625000,110.812500,111.875000,80.115494,3360900
2000-06-26,113.000000,115.750000,112.875000,114.406197,81.928078,3625900
2000-06-27,111.625000,112.812500,108.750000,109.750000,78.593727,6607900
2000-06-28,110.000000,115.187500,109.875000,113.781197,81.480530,6436600
2000-06-29,111.750000,114.375000,110.062500,114.000000,81.637245,7688500
2000-06-30,112.687500,113.187500,108.625000,109.562500,78.459457,8612600
2000-07-03,108.750000,109.875000,108.312500,109.500000,78.414688,2304400
2000-07-05,105.625000,105.625000,101.125000,105.000000,75.192184,14339600
2000-07-06,105.000000,105.125000,100.000000,101.250000,72.506744,12932700
2000-07-07,102.687500,105.062500,101.625000,105.062500,75.236938,9031700
2000-07-10,104.687500,104.937500,102.875000,103.312500,73.983734,4212200
2000-07-11,103.250000,104.000000,101.000000,102.000000,73.043808,5619800
2000-07-12,103.187500,105.875000,102.625000,104.625000,74.923668,5550500
2000-07-13,105.437500,105.937500,102.000000,104.000000,74.476082,5669700
2000-07-14,103.750000,104.875000,103.125000,103.937500,74.431305,4020000
2000-07-17,104.437500,107.875000,104.187500,105.500000,75.550270,6632700
2000-07-18,104.125000,104.812500,102.625000,103.312500,73.983734,6452700
2000-07-19,102.375000,109.500000,101.000000,108.750000,77.877617,7781400
2000-07-20,112.000000,117.812500,111.750000,117.250000,83.964607,23048400
2000-07-21,117.000000,117.000000,113.750000,114.750000,82.174332,8966400
2000-07-24,114.125000,115.625000,111.625000,112.500000,80.563042,6814400
2000-07-25,113.250000,113.375000,110.250000,112.000000,80.204971,5566900
2000-07-26,111.000000,112.375000,108.875000,109.875000,78.683250,6670400
2000-07-27,109.875000,111.500000,109.312500,110.312500,78.996544,4047400
2000-07-28,111.125000,112.500000,108.875000,111.812500,80.070755,5355600
2000-07-31,110.500000,113.687500,110.062500,112.250000,80.384018,5113500
2000-08-01,112.000000,112.437500,110.250000,110.500000,79.130836,2996500
2000-08-02,111.000000,114.875000,110.750000,114.250000,81.816231,5877900
2000-08-03,113.000000,116.500000,112.312500,116.000000,83.069473,5567400
2000-08-04,116.000000,116.500000,114.312500,115.875000,82.979942,4460500
2000-08-07,116.625000,119.000000,115.812500,116.312500,83.293251,5910700
2000-08-08,115.687500,119.625000,115.562500,118.875000,85.223557,5736700
2000-08-09,119.000000,120.812500,118.750000,118.750000,85.133904,6585400
2000-08-10,118.750000,120.250000,117.875000,119.750000,85.850845,5484100
2000-08-11,119.750000,121.812500,119.187500,120.625000,86.478149,6142400
2000-08-14,120.000000,123.687500,119.312500,123.250000,88.360069,4949400
2000-08-15,122.062500,122.625000,120.750000,122.000000,87.463913,4378100
2000-08-16,121.062500,122.937500,119.500000,122.375000,87.732765,5946000
2000-08-17,119.750000,122.812500,119.500000,122.500000,87.822365,4338400
2000-08-18,122.375000,123.375000,120.125000,120.437500,86.343742,4127500
2000-08-21,121.062500,122.187500,120.062500,121.437500,87.060631,3234200
2000-08-22,121.187500,122.187500,121.000000,121.375000,87.015839,2769400
2000-08-23,120.312500,123.750000,119.875000,123.250000,88.360069,4251200
2000-08-24,123.000000,125.437500,122.687500,124.812500,89.480247,5988300
2000-08-25,124.312500,129.875000,124.250000,129.000000,92.482346,8279000
2000-08-28,129.875000,133.187500,129.750000,131.500000,94.274628,8536600
2000-08-29,131.500000,134.250000,131.000000,132.875000,95.260376,6040000
2000-08-30,130.750000,131.500000,129.562500,130.312500,93.423302,4928800
2000-08-31,131.875000,134.187500,131.625000,132.015594,94.644249,5469500
2000-09-01,133.062500,134.937500,132.625000,133.625000,95.798103,5776300
2000-09-05,132.812500,133.312500,130.812500,131.187500,94.050591,4112100
2000-09-06,130.875000,134.875000,130.375000,131.437500,94.229805,6473000
2000-09-07,131.875000,134.500000,131.875000,133.375000,95.618835,4622800
2000-09-08,132.500000,132.937500,129.375000,129.500000,92.840782,4993700
2000-09-11,127.875000,128.250000,123.625000,124.500000,89.256203,7617700
2000-09-12,124.812500,126.875000,124.062500,125.000000,89.614655,5001700
2000-09-13,123.125000,128.812500,122.750000,127.687500,91.541397,5473600
2000-09-14,128.000000,129.187500,126.312500,126.875000,90.958870,4425500
2000-09-15,126.812500,127.250000,124.750000,125.000000,89.614655,5481700
2000-09-18,125.250000,126.000000,123.062500,123.250000,88.360069,3932800
2000-09-19,122.750000,126.250000,122.562500,124.937500,89.569862,3341000
2000-09-20,124.687500,126.562500,123.500000,124.750000,89.435448,4623400
2000-09-21,124.187500,126.687500,120.000000,121.500000,87.105469,4302200
2000-09-22,123.000000,124.312500,121.312500,123.875000,88.808121,5930100
2000-09-25,124.500000,126.625000,121.000000,123.000000,88.180847,4291000
2000-09-26,120.000000,121.875000,118.375000,119.125000,85.402779,6217200
2000-09-27,120.062500,120.312500,115.500000,118.000000,84.596222,5948900
2000-09-28,117.375000,118.875000,115.000000,115.250000,82.624725,5309100
2000-09-29,115.500000,116.937500,110.250000,112.625000,80.742798,9594600
2000-10-02,112.625000,119.625000,112.625000,117.812500,84.461830,8872200
2000-10-03,118.875000,119.375000,110.000000,110.562500,79.264183,11744200
2000-10-04,110.375000,114.875000,108.562500,114.375000,81.997452,11668900
2000-10-05,113.812500,114.562500,111.562500,113.187500,81.146080,5547000
2000-10-06,114.000000,116.125000,112.750000,116.000000,83.162430,6108400
2000-10-09,115.937500,119.375000,114.312500,117.937500,84.551430,4898000
2000-10-10,116.625000,117.125000,112.437500,114.875000,82.355881,5614200
2000-10-11,111.875000,112.937500,107.500000,112.000000,80.294716,8775800
2000-10-12,114.250000,114.375000,103.125000,103.125000,73.932129,9704900
2000-10-13,104.187500,110.437500,104.187500,109.062500,78.188828,9092600
2000-10-16,111.500000,113.125000,108.562500,111.125000,79.667435,7710400
2000-10-17,111.937500,113.875000,108.562500,113.000000,81.011665,8882500
2000-10-18,96.750000,99.125000,90.250000,95.437500,68.420815,29777800
2000-10-19,98.000000,98.500000,92.687500,96.437500,69.137711,17966900
2000-10-20,95.125000,96.250000,94.187500,94.750000,67.927910,9369200
2000-10-23,94.750000,95.000000,91.062500,92.875000,66.583687,9338600
2000-10-24,93.000000,94.375000,90.187500,91.437500,65.553162,8826200
2000-10-25,90.500000,90.937500,86.937500,87.562500,62.775063,14058500
2000-10-26,88.000000,92.875000,87.625000,92.750000,66.494095,10135700
2000-10-27,93.000000,93.687500,91.000000,93.687500,67.166206,6431400
